property_id,neighborhood,property_type,house_style,year_built,overall_quality,overall_condition,sale_price,lot_area,living_area_sqft,bedrooms,bathrooms,total_rooms,garage_spaces,garage_area,central_air,fireplaces,has_basement,finished_basement_sqft,has_deck,has_porch,has_pool,has_fence,kitchen_quality,exterior_quality,heating_quality,garage_quality,amenity_count,completeness_score,recommended_keywords,quality_label
907275140,CollgCr,1Fam 1Story Class 20,1Story,2002,8,5,279500,12782,1828,3,2.0,7,2.0,523.0,1,1,1,1360.0,1,1,0,0,Gd,Gd,Ex,TA,7,100,"CollgCr, 1Story, central air, garage, basement, fireplace, deck, porch",High Quality
907280170,CollgCr,1Fam 1Story Class 20,1Story,1997,7,5,210000,8750,1417,3,2.0,7,2.0,511.0,1,1,1,1111.0,1,0,0,0,Gd,Gd,Ex,TA,6,100,"CollgCr, 1Story, central air, garage, basement, fireplace, deck",High Quality
907285020,CollgCr,1Fam 2Story Class 60,2Story,1997,7,5,219500,9375,2034,3,2.5,8,2.0,645.0,1,0,1,739.0,1,1,0,1,Gd,TA,Ex,TA,7,100,"CollgCr, 2Story, central air, garage, basement, deck, porch",High Quality
907285050,CollgCr,1Fam 2Story Class 60,2Story,1996,7,5,191000,8750,1716,2,2.5,7,2.0,512.0,1,1,1,0.0,0,1,0,0,Gd,Gd,Ex,TA,5,100,"CollgCr, 2Story, central air, garage, basement, fireplace, porch",High Quality
907290070,CollgCr,1Fam 1Story Class 20,1Story,2001,7,5,178000,9100,1212,3,2.0,6,2.0,573.0,1,0,1,0.0,1,0,0,0,Gd,Gd,Ex,TA,4,100,"CollgCr, 1Story, central air, garage, basement, deck",High Quality
907290090,CollgCr,1Fam 1Story Class 20,1Story,2000,7,5,213000,9750,1630,3,2.0,6,2.0,451.0,1,1,1,0.0,1,1,0,0,Gd,Gd,Ex,TA,6,100,"CollgCr, 1Story, central air, garage, basement, fireplace, deck, porch",High Quality
907290180,CollgCr,TwnhsE 1Story Class 120,1Story,2003,6,5,144000,4435,848,1,1.0,4,2.0,420.0,1,0,1,685.0,1,0,0,0,Gd,Gd,Ex,TA,5,100,"CollgCr, 1Story, central air, garage, basement, deck",Medium Quality
907290210,CollgCr,TwnhsE 1Story Class 120,1Story,2003,6,5,140000,4435,848,1,1.0,4,2.0,420.0,1,0,1,685.0,1,0,0,0,Gd,Gd,Ex,TA,5,100,"CollgCr, 1Story, central air, garage, basement, deck",Medium Quality
907410130,CollgCr,1Fam 1Story Class 20,1Story,2007,8,5,293200,10200,1602,3,2.0,7,3.0,810.0,1,1,1,1478.0,0,1,0,0,Gd,Gd,Ex,TA,6,100,"CollgCr, 1Story, central air, garage, basement, fireplace, porch",High Quality
907412020,CollgCr,1Fam 2Story Class 60,2Story,2004,7,5,190000,9313,1728,3,2.5,7,2.0,572.0,1,0,1,0.0,1,1,0,0,Gd,Gd,Ex,TA,5,100,"CollgCr, 2Story, central air, garage, basement, deck, porch",High Quality
907414020,CollgCr,1Fam 1Story Class 20,1Story,2004,7,5,190000,8487,1500,3,2.0,6,2.0,570.0,1,0,1,20.0,1,1,0,0,Gd,Gd,Ex,TA,6,100,"CollgCr, 1Story, central air, garage, basement, deck, porch",High Quality
907414080,CollgCr,1Fam 2Story Class 60,2Story,2005,6,5,173500,8633,1476,3,2.5,7,2.0,540.0,1,0,1,193.0,1,1,0,0,Gd,Gd,Ex,TA,6,100,"CollgCr, 2Story, central air, garage, basement, deck, porch",Medium Quality
907420040,CollgCr,1Fam 2Story Class 60,2Story,2007,6,5,170000,11069,1396,3,2.5,6,2.0,440.0,1,1,1,0.0,1,1,0,0,Gd,Gd,Ex,TA,6,100,"CollgCr, 2Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
908102050,Edwards,1Fam 1Story Class 20,1Story,1949,4,5,108000,8777,1126,2,2.0,5,2.0,520.0,1,0,0,0.0,0,1,0,1,Gd,TA,Ex,TA,4,100,"Edwards, 1Story, central air, garage, , porch",Low Quality
908102270,Edwards,1Fam 1Story Class 20,1Story,1964,5,7,167000,9937,1486,3,1.0,7,2.0,480.0,1,0,1,637.0,0,0,0,1,TA,TA,Ex,TA,5,100,"Edwards, 1Story, central air, garage, basement",Medium Quality
908102290,Edwards,1Fam 1Story Class 20,1Story,1938,4,6,100000,8877,816,2,1.0,3,1.0,288.0,1,1,1,690.0,0,0,0,0,TA,TA,Ex,Fa,5,100,"Edwards, 1Story, central air, garage, basement, fireplace",Low Quality
908128060,Edwards,1Fam SFoyer Class 85,SFoyer,2003,7,5,198500,7301,1922,4,3.0,7,2.0,672.0,1,1,0,0.0,0,0,0,0,Gd,Gd,Ex,TA,3,100,"Edwards, SFoyer, central air, garage, fireplace",High Quality
908151050,Edwards,1Fam 2Story Class 60,2Story,1977,6,6,159500,7950,1426,3,1.5,6,2.0,440.0,1,0,1,535.0,1,0,0,1,TA,TA,TA,TA,6,100,"Edwards, 2Story, central air, garage, basement, deck",Medium Quality
908152035,Edwards,1Fam 1Story Class 20,1Story,1960,4,6,127000,10682,1149,3,1.0,7,1.0,544.0,1,0,1,399.0,0,1,0,1,TA,TA,TA,TA,6,100,"Edwards, 1Story, central air, garage, basement, , porch",Low Quality
908152100,Edwards,1Fam SLvl Class 80,SLvl,1976,6,6,125000,7200,1125,3,1.0,6,1.0,352.0,1,1,1,631.0,1,0,0,1,TA,TA,Ex,TA,7,100,"Edwards, SLvl, central air, garage, basement, fireplace, deck",Medium Quality
908154040,Edwards,1Fam 1Story Class 20,1Story,2007,9,5,320000,13286,1698,3,2.0,8,3.0,768.0,1,1,1,1234.0,1,1,0,0,Ex,Ex,Ex,TA,7,100,"Edwards, 1Story, central air, garage, basement, fireplace, deck, porch",High Quality
908186080,Edwards,TwnhsE SFoyer Class 180,SFoyer,2005,6,5,145500,3675,1072,2,1.0,5,2.0,525.0,1,0,1,547.0,0,1,0,0,TA,TA,Gd,TA,5,100,"Edwards, SFoyer, central air, garage, basement, , porch",Medium Quality
908201040,Edwards,1Fam 1Story Class 20,1Story,1947,5,9,118000,9405,698,2,1.0,4,0.0,0.0,1,0,1,0.0,0,1,0,0,TA,TA,Ex,NA,3,100,"Edwards, 1Story, central air, basement, , porch",Medium Quality
908203090,Edwards,1Fam 1Story Class 20,1Story,1959,4,5,85000,6410,876,3,1.0,5,1.0,320.0,1,0,1,575.0,0,0,0,1,TA,TA,TA,TA,5,100,"Edwards, 1Story, central air, garage, basement",Low Quality
908225290,Edwards,1Fam 1Story Class 20,1Story,1950,5,5,120000,11767,1368,3,1.0,6,1.0,195.0,1,0,1,1078.0,0,1,0,0,TA,TA,TA,TA,5,100,"Edwards, 1Story, central air, garage, basement, , porch",Medium Quality
908225370,Edwards,1Fam 1.5Fin Class 50,1.5Fin,1945,4,3,98000,8405,1529,4,2.0,9,1.0,240.0,0,0,0,0.0,1,0,0,0,TA,TA,TA,TA,2,90,"Edwards, 1.5Fin, garage, , deck",Low Quality
908229020,Edwards,1Fam 1Story Class 30,1Story,1922,5,8,99900,4060,864,2,1.0,4,0.0,0.0,1,0,1,0.0,0,1,0,0,TA,TA,Ex,NA,3,100,"Edwards, 1Story, central air, basement, , porch",Medium Quality
908250030,Edwards,1Fam 1Story Class 20,1Story,1952,3,3,82000,10206,944,2,1.0,4,2.0,528.0,0,0,0,0.0,0,0,0,0,Fa,TA,Fa,TA,1,90,"Edwards, 1Story, garage",Low Quality
908275040,Edwards,Duplex 1Story Class 90,1Story,1959,5,5,119900,10926,1678,6,2.0,10,0.0,0.0,1,0,1,0.0,0,0,0,0,TA,TA,TA,NA,2,90,"Edwards, 1Story, central air, basement",Medium Quality
908275110,Edwards,1Fam 1Story Class 20,1Story,1956,5,5,103500,11767,1560,2,1.0,7,1.0,313.0,1,1,1,546.0,0,0,0,0,TA,TA,Ex,TA,5,100,"Edwards, 1Story, central air, garage, basement, fireplace",Medium Quality
908276150,Edwards,1Fam 1Story Class 20,1Story,1956,4,3,112000,8926,960,3,1.0,5,1.0,288.0,1,0,1,0.0,1,0,0,1,TA,TA,Ex,TA,5,100,"Edwards, 1Story, central air, garage, basement, deck",Low Quality
909101010,Edwards,1Fam 1.5Fin Class 50,1.5Fin,1920,6,8,110000,12354,1196,3,1.0,7,2.0,528.0,1,0,1,0.0,0,1,0,1,Gd,TA,Gd,TA,5,100,"Edwards, 1.5Fin, central air, garage, basement, , porch",Medium Quality
909101100,Edwards,1Fam 1.5Fin Class 50,1.5Fin,1941,5,6,122000,8212,1298,3,1.0,6,1.0,256.0,1,2,1,626.0,1,0,0,0,TA,TA,Ex,TA,6,100,"Edwards, 1.5Fin, central air, garage, basement, fireplace, deck",Medium Quality
909101140,Edwards,1Fam 1.5Fin Class 50,1.5Fin,1941,5,5,117000,10998,1604,3,2.0,6,2.0,660.0,1,0,1,828.0,0,1,0,0,TA,TA,Ex,TA,5,100,"Edwards, 1.5Fin, central air, garage, basement, , porch",Medium Quality
909129090,SWISU,1Fam 1.5Fin Class 50,1.5Fin,1938,5,4,160000,6300,1268,3,1.5,7,1.0,250.0,1,2,1,832.0,0,0,0,0,TA,TA,TA,TA,5,100,"SWISU, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
909129100,SWISU,1Fam 1.5Fin Class 50,1.5Fin,1932,5,5,159434,4500,1520,3,1.0,6,1.0,281.0,1,0,1,182.0,0,0,0,0,TA,TA,Ex,TA,4,100,"SWISU, 1.5Fin, central air, garage, basement",Medium Quality
909175080,SWISU,1Fam 1Story Class 30,1Story,1920,2,5,60000,8400,438,1,1.0,3,1.0,246.0,0,0,1,290.0,0,0,0,0,Fa,TA,TA,TA,3,100,"SWISU, 1Story, garage, basement",Low Quality
909178160,SWISU,1Fam 1.5Fin Class 50,1.5Fin,1940,6,7,139500,9900,1489,3,2.0,7,1.0,240.0,1,1,1,0.0,1,0,0,1,TA,TA,TA,TA,6,100,"SWISU, 1.5Fin, central air, garage, basement, fireplace, deck",Medium Quality
909179020,SWISU,1Fam 2.5Fin Class 75,2.5Fin,1920,7,3,197000,15863,3082,5,2.5,12,2.0,672.0,1,2,1,523.0,1,1,0,0,TA,TA,Ex,TA,7,100,"SWISU, 2.5Fin, central air, garage, basement, fireplace, deck, porch",High Quality
909250080,SWISU,1Fam 2Story Class 70,2Story,1935,6,6,105000,5707,1242,3,1.5,6,1.0,180.0,1,1,1,0.0,1,1,0,0,TA,TA,Gd,Fa,6,100,"SWISU, 2Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
909250220,SWISU,1Fam 1.5Fin Class 50,1.5Fin,1928,4,3,135000,7804,1981,4,2.0,7,2.0,576.0,1,2,1,622.0,1,1,0,1,Gd,TA,TA,TA,8,100,"SWISU, 1.5Fin, central air, garage, basement, fireplace, deck, porch",Low Quality
909251050,Crawfor,1Fam 1Story Class 30,1Story,1916,6,8,147500,8574,1232,3,1.0,6,2.0,440.0,1,1,1,0.0,0,0,0,0,Gd,Gd,Ex,TA,4,100,"Crawfor, 1Story, central air, garage, basement, fireplace",Medium Quality
909251170,SWISU,1Fam 1.5Fin Class 50,1.5Fin,1925,6,6,137450,6171,1608,3,2.5,7,1.0,216.0,1,1,1,264.0,1,1,0,1,Gd,TA,Ex,Fa,8,100,"SWISU, 1.5Fin, central air, garage, basement, fireplace, deck, porch",Medium Quality
909252020,SWISU,1Fam 2Story Class 70,2Story,1936,7,9,155000,7200,1135,3,1.0,6,2.0,576.0,1,0,1,560.0,1,0,0,1,Gd,Gd,Ex,TA,6,100,"SWISU, 2Story, central air, garage, basement, deck",High Quality
909253010,Crawfor,1Fam 1.5Fin Class 50,1.5Fin,1928,6,6,177000,7558,1913,3,1.5,9,2.0,342.0,1,1,1,0.0,0,0,0,0,TA,TA,Gd,Fa,4,100,"Crawfor, 1.5Fin, central air, garage, basement, fireplace",Medium Quality
909253180,SWISU,1Fam 1.5Fin Class 50,1.5Fin,1928,7,7,145000,6292,1477,3,2.0,6,1.0,216.0,1,1,1,0.0,0,1,0,0,TA,TA,Gd,TA,5,100,"SWISU, 1.5Fin, central air, garage, basement, fireplace, porch",High Quality
909254010,Crawfor,1Fam 2Story Class 70,2Story,1918,7,8,137000,7155,1228,3,1.0,6,1.0,215.0,1,1,1,0.0,0,1,0,1,TA,TA,Ex,Fa,6,100,"Crawfor, 2Story, central air, garage, basement, fireplace, porch",High Quality
909257050,Crawfor,1Fam 2Story Class 70,2Story,1926,7,9,234000,10918,2080,3,1.5,9,1.0,282.0,1,2,1,0.0,0,0,0,1,Gd,Gd,Ex,TA,5,100,"Crawfor, 2Story, central air, garage, basement, fireplace",High Quality
909275080,Crawfor,1Fam 1.5Fin Class 50,1.5Fin,1940,5,6,205000,13680,1567,2,1.5,6,2.0,440.0,1,2,1,728.0,0,1,0,1,TA,TA,Ex,TA,7,100,"Crawfor, 1.5Fin, central air, garage, basement, fireplace, porch",Medium Quality
909276110,Crawfor,1Fam 2Story Class 70,2Story,1942,6,7,177500,7500,1494,3,1.0,7,1.0,213.0,1,2,1,547.0,0,0,0,0,Gd,TA,Fa,TA,5,100,"Crawfor, 2Story, central air, garage, basement, fireplace",Medium Quality
909276200,Crawfor,1Fam 1.5Fin Class 50,1.5Fin,1940,5,7,160000,9600,1308,2,1.5,7,1.0,256.0,1,2,1,428.0,0,1,0,0,TA,Gd,Ex,TA,6,100,"Crawfor, 1.5Fin, central air, garage, basement, fireplace, porch",Medium Quality
909277090,Crawfor,1Fam 1Story Class 20,1Story,1960,5,4,155000,14680,1273,2,1.0,5,1.0,307.0,1,0,1,793.0,1,0,0,1,TA,TA,Ex,TA,6,100,"Crawfor, 1Story, central air, garage, basement, deck",Medium Quality
909277100,Crawfor,1Fam 1Story Class 30,1Story,1921,5,7,163500,13360,964,2,1.0,5,2.0,432.0,1,0,1,713.0,0,0,0,0,TA,TA,Ex,TA,4,100,"Crawfor, 1Story, central air, garage, basement",Medium Quality
909278020,Crawfor,1Fam 1.5Fin Class 50,1.5Fin,1921,5,6,154900,7681,1343,3,1.5,7,1.0,186.0,1,1,1,0.0,1,0,0,0,TA,TA,Ex,Fa,5,100,"Crawfor, 1.5Fin, central air, garage, basement, fireplace, deck",Medium Quality
909279010,Crawfor,Duplex 2.5Unf Class 90,2.5Unf,1940,7,6,205000,8145,2480,5,2.5,13,2.0,400.0,1,2,1,246.0,0,0,0,0,TA,TA,Ex,TA,5,100,"Crawfor, 2.5Unf, central air, garage, basement, fireplace",High Quality
909282130,Crawfor,1Fam 1Story Class 20,1Story,1954,5,6,144800,9100,1112,2,1.0,6,1.0,390.0,1,1,1,848.0,0,0,0,1,TA,TA,Ex,TA,6,100,"Crawfor, 1Story, central air, garage, basement, fireplace",Medium Quality
909425060,Crawfor,1Fam 2Story Class 70,2Story,1941,7,7,174500,12000,1564,3,1.5,7,1.0,234.0,1,1,1,275.0,0,0,0,0,Fa,TA,Ex,TA,5,100,"Crawfor, 2Story, central air, garage, basement, fireplace",High Quality
909425130,Crawfor,1Fam 1Story Class 20,1Story,1960,6,6,193000,13339,1561,3,2.0,6,2.0,463.0,1,1,1,940.0,0,1,0,0,TA,TA,TA,TA,6,100,"Crawfor, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
909426090,Crawfor,1Fam 1.5Fin Class 50,1.5Fin,1949,5,7,158000,15600,1523,3,2.0,7,1.0,295.0,0,1,1,819.0,0,0,0,0,Fa,TA,Fa,TA,4,100,"Crawfor, 1.5Fin, garage, basement, fireplace",Medium Quality
909427200,Crawfor,1Fam 1Story Class 20,1Story,1950,6,8,158500,14000,1152,3,1.0,6,1.0,300.0,1,1,1,0.0,0,1,0,1,Gd,TA,Ex,TA,6,100,"Crawfor, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
909428240,Crawfor,1Fam 1Story Class 20,1Story,1954,6,5,224000,17500,1906,3,1.5,6,2.0,576.0,1,2,1,1219.0,0,1,0,0,TA,TA,Ex,TA,6,100,"Crawfor, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
909451040,Blueste,Twnhs 2Story Class 160,2Story,1980,6,6,115000,1733,1032,2,1.0,5,2.0,452.0,1,1,1,0.0,1,0,0,1,TA,TA,TA,TA,6,100,"Blueste, 2Story, central air, garage, basement, fireplace, deck",Medium Quality
909451100,Blueste,TwnhsE 2Story Class 160,2Story,1980,6,6,137000,1488,1229,2,1.5,5,2.0,462.0,1,1,1,471.0,1,0,0,1,Gd,TA,TA,TA,7,100,"Blueste, 2Story, central air, garage, basement, fireplace, deck",Medium Quality
909451140,Blueste,Twnhs 2Story Class 160,2Story,1980,6,6,121000,1612,1229,2,1.5,5,2.0,462.0,1,1,1,0.0,1,0,0,1,TA,TA,TA,TA,6,100,"Blueste, 2Story, central air, garage, basement, fireplace, deck",Medium Quality
909451180,Blueste,TwnhsE 2Story Class 160,2Story,1980,6,6,124000,1300,1229,2,1.5,5,2.0,462.0,1,1,1,285.0,1,0,0,1,TA,TA,TA,TA,7,100,"Blueste, 2Story, central air, garage, basement, fireplace, deck",Medium Quality
909452050,Crawfor,1Fam SLvl Class 80,SLvl,1986,6,6,208000,13607,1982,3,2.5,6,2.0,501.0,1,1,1,454.0,1,1,0,0,TA,TA,Gd,TA,7,100,"Crawfor, SLvl, central air, garage, basement, fireplace, deck, porch",Medium Quality
909475040,Crawfor,1Fam 1Story Class 20,1Story,1971,7,9,315000,17597,2365,3,2.0,7,2.0,551.0,1,2,1,1222.0,1,1,0,1,Ex,Gd,TA,TA,8,100,"Crawfor, 1Story, central air, garage, basement, fireplace, deck, porch",High Quality
909475300,Crawfor,1Fam 1Story Class 20,1Story,1988,6,9,222000,21695,1680,3,2.0,5,2.0,540.0,1,1,1,808.0,1,1,0,0,Gd,Gd,Ex,TA,7,100,"Crawfor, 1Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
910202070,IDOTRR,1Fam 2Story Class 70,2Story,1920,5,7,147000,10690,1344,3,1.0,6,1.0,468.0,1,0,1,456.0,0,1,0,0,TA,TA,Gd,TA,5,100,"IDOTRR, 2Story, central air, garage, basement, , porch",Medium Quality
910204050,IDOTRR,1Fam 2Story Class 70,2Story,1900,5,6,123000,8660,2168,5,2.0,11,2.0,576.0,0,0,1,0.0,1,1,0,0,Gd,TA,Ex,TA,4,100,"IDOTRR, 2Story, garage, basement, deck, porch",Medium Quality
910205020,IDOTRR,1Fam 2Story Class 70,2Story,1920,5,5,78000,6402,1192,3,1.0,6,1.0,189.0,0,0,1,0.0,0,0,0,1,TA,TA,TA,Fa,3,100,"IDOTRR, 2Story, garage, basement",Medium Quality
911103050,IDOTRR,1Fam 1.5Fin Class 50,1.5Fin,1915,3,2,85000,8470,1526,2,1.0,6,0.0,0.0,0,0,1,0.0,0,0,0,1,Fa,Fa,TA,NA,2,90,"IDOTRR, 1.5Fin, , basement",Low Quality
911104060,IDOTRR,1Fam 1Story Class 30,1Story,1925,4,6,75000,10200,572,2,1.0,4,1.0,200.0,0,0,1,0.0,0,0,0,0,TA,TA,Fa,TA,2,90,"IDOTRR, 1Story, garage, basement",Low Quality
911370500,Crawfor,TwnhsE 1Story Class 120,1Story,2007,8,5,230000,3843,1648,2,2.0,5,2.0,482.0,1,1,1,1476.0,1,1,0,0,Ex,Ex,Ex,TA,7,100,"Crawfor, 1Story, central air, garage, basement, fireplace, deck, porch",High Quality
912251110,IDOTRR,1Fam 1Story Class 30,1Story,1910,2,4,57625,21780,810,1,1.0,4,1.0,280.0,0,0,0,0.0,1,1,0,0,TA,Fa,TA,TA,3,100,"IDOTRR, 1Story, garage, , deck, porch",Low Quality
914465020,Mitchel,1Fam 2Story Class 60,2Story,2000,8,5,251000,10125,2052,3,2.5,7,3.0,642.0,1,1,1,695.0,1,1,0,0,Gd,Gd,Ex,TA,7,100,"Mitchel, 2Story, central air, garage, basement, fireplace, deck, porch",High Quality
914465040,Mitchel,1Fam 1.5Fin Class 50,1.5Fin,2003,7,5,239686,12822,2149,1,1.5,6,2.0,670.0,1,1,1,1351.0,1,1,0,0,Gd,Gd,Ex,TA,7,100,"Mitchel, 1.5Fin, central air, garage, basement, fireplace, deck, porch",High Quality
914465055,Mitchel,1Fam 1Story Class 20,1Story,2004,7,5,240000,12118,1710,3,2.0,7,2.0,550.0,1,1,1,0.0,1,1,0,0,Gd,Gd,Ex,TA,6,100,"Mitchel, 1Story, central air, garage, basement, fireplace, deck, porch",High Quality
914474070,Mitchel,1Fam 2Story Class 60,2Story,2001,6,5,215000,12209,1961,3,2.5,7,2.0,560.0,1,1,1,690.0,1,1,0,0,Gd,TA,Ex,TA,7,100,"Mitchel, 2Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
914475010,Mitchel,1Fam SFoyer Class 85,SFoyer,1977,6,6,156450,9750,926,2,1.0,5,1.0,351.0,1,1,1,767.0,1,0,0,1,TA,TA,Ex,TA,7,100,"Mitchel, SFoyer, central air, garage, basement, fireplace, deck",Medium Quality
914475030,Mitchel,1Fam SFoyer Class 85,SFoyer,1977,6,7,173000,9360,1287,2,1.5,5,2.0,541.0,1,2,1,957.0,1,1,0,1,TA,TA,TA,TA,8,100,"Mitchel, SFoyer, central air, garage, basement, fireplace, deck, porch",Medium Quality
914476020,Mitchel,Duplex 1.5Fin Class 90,1.5Fin,1977,5,5,126000,10125,1734,4,2.0,8,2.0,539.0,1,0,0,0.0,0,0,0,0,Gd,TA,TA,TA,2,90,"Mitchel, 1.5Fin, central air, garage",Medium Quality
914476380,Mitchel,1Fam SLvl Class 80,SLvl,1990,7,5,173000,9947,1217,3,2.0,6,2.0,497.0,1,0,1,611.0,1,1,0,1,Gd,TA,Ex,TA,7,100,"Mitchel, SLvl, central air, garage, basement, deck, porch",High Quality
914476430,Mitchel,1Fam 1Story Class 20,1Story,1991,5,5,152000,11070,1595,2,2.0,5,2.0,672.0,1,0,1,55.0,0,0,0,0,TA,TA,TA,TA,4,100,"Mitchel, 1Story, central air, garage, basement",Medium Quality
916176030,Timber,1Fam SLvl Class 20,SLvl,1958,6,6,137500,14375,1344,3,1.0,7,2.0,525.0,1,1,1,465.0,0,1,0,0,Gd,TA,Gd,TA,6,100,"Timber, SLvl, central air, garage, basement, fireplace, porch",Medium Quality
916176125,Timber,1Fam 1Story Class 20,1Story,1965,7,5,375000,215245,2036,3,2.0,8,2.0,513.0,1,2,1,2056.0,0,0,0,0,TA,TA,TA,TA,5,100,"Timber, 1Story, central air, garage, basement, fireplace",High Quality
916380070,Timber,1Fam 1Story Class 20,1Story,2007,9,5,315500,12898,1620,2,2.0,6,3.0,912.0,1,1,1,1022.0,1,0,0,0,Ex,Gd,Ex,TA,6,100,"Timber, 1Story, central air, garage, basement, fireplace, deck",High Quality
916382010,Timber,1Fam 2Story Class 60,2Story,2009,7,5,224500,13159,1692,3,2.5,6,2.0,650.0,1,0,1,0.0,1,1,0,0,Gd,TA,Gd,TA,5,100,"Timber, 2Story, central air, garage, basement, deck, porch",High Quality
916382100,Timber,1Fam 1Story Class 20,1Story,2008,9,5,410000,13438,2036,3,2.0,9,3.0,780.0,1,1,1,1758.0,1,1,0,0,Ex,Ex,Ex,TA,7,100,"Timber, 1Story, central air, garage, basement, fireplace, deck, porch",High Quality
916382110,Timber,1Fam 1Story Class 20,1Story,2008,9,5,316500,14463,1641,3,2.0,7,3.0,885.0,1,0,1,1115.0,0,1,0,0,Ex,Ex,Ex,TA,5,100,"Timber, 1Story, central air, garage, basement, , porch",High Quality
916386140,Timber,1Fam 1Story Class 20,1Story,2007,8,5,201000,8925,1466,3,2.0,7,3.0,610.0,1,0,1,16.0,1,1,0,0,Gd,Gd,Ex,TA,6,100,"Timber, 1Story, central air, garage, basement, deck, porch",High Quality
916403010,Timber,1Fam 1Story Class 20,1Story,1988,6,5,175000,11457,1412,3,2.0,6,2.0,576.0,1,1,1,1005.0,0,0,0,0,Gd,TA,TA,TA,5,100,"Timber, 1Story, central air, garage, basement, fireplace",Medium Quality
916403200,Timber,1Fam 2Story Class 60,2Story,1980,6,8,204000,9839,2237,3,2.5,7,2.0,440.0,1,1,1,462.0,1,1,0,0,Gd,TA,Ex,TA,7,100,"Timber, 2Story, central air, garage, basement, fireplace, deck, porch",Medium Quality
916403250,Timber,1Fam SLvl Class 80,SLvl,1987,7,5,213500,14419,1479,3,2.5,7,2.0,578.0,1,1,1,1528.0,1,1,0,0,Gd,TA,Ex,TA,7,100,"Timber, SLvl, central air, garage, basement, fireplace, deck, porch",High Quality
916455070,Timber,1Fam 1Story Class 20,1Story,2001,8,5,220000,6853,1296,2,2.0,6,2.0,471.0,1,0,1,1005.0,1,1,0,0,Gd,Gd,Ex,TA,6,100,"Timber, 1Story, central air, garage, basement, deck, porch",High Quality
916460110,Timber,1Fam 2Story Class 60,2Story,2003,7,5,170000,9157,2014,3,2.5,9,2.0,486.0,1,0,1,0.0,1,1,0,0,Gd,Gd,Ex,TA,5,100,"Timber, 2Story, central air, garage, basement, deck, porch",High Quality
916475040,Timber,1Fam 1Story Class 20,1Story,2006,9,5,315000,14601,1838,2,2.0,8,3.0,765.0,1,1,1,1260.0,1,1,0,0,Ex,Ex,Ex,TA,7,100,"Timber, 1Story, central air, garage, basement, fireplace, deck, porch",High Quality
921128050,Timber,1Fam 1Story Class 20,1Story,2007,9,5,425000,12633,1978,2,2.0,7,3.0,920.0,1,1,1,1640.0,1,1,0,0,Ex,Ex,Ex,TA,7,100,"Timber, 1Story, central air, garage, basement, fireplace, deck, porch",High Quality
923201100,Mitchel,1Fam 1Story Class 20,1Story,1968,5,7,139500,12518,1008,3,1.0,6,1.0,384.0,1,0,1,532.0,1,0,0,1,Gd,TA,Gd,TA,6,100,"Mitchel, 1Story, central air, garage, basement, deck",Medium Quality
923202060,Mitchel,1Fam 1Story Class 20,1Story,1960,5,4,115000,21750,1771,3,1.0,9,2.0,336.0,1,1,0,0.0,0,0,0,1,TA,TA,TA,TA,4,100,"Mitchel, 1Story, central air, garage, fireplace",Medium Quality
923203110,Mitchel,TwnhsE 1Story Class 120,1Story,1998,6,5,162000,4500,1204,2,2.0,5,2.0,412.0,1,0,1,866.0,0,1,0,0,TA,TA,Ex,TA,5,100,"Mitchel, 1Story, central air, garage, basement, , porch",Medium Quality
923203190,Mitchel,TwnhsE 1Story Class 120,1Story,1999,6,5,165000,4500,1224,2,2.0,5,2.0,402.0,1,0,1,883.0,0,1,0,0,TA,TA,Ex,TA,5,100,"Mitchel, 1Story, central air, garage, basement, , porch",Medium Quality
923225360,MeadowV,Twnhs SLvl Class 180,SLvl,1973,4,5,91000,1596,988,2,1.0,5,1.0,297.0,1,0,1,462.0,1,1,0,1,TA,TA,TA,TA,7,100,"MeadowV, SLvl, central air, garage, basement, deck, porch",Low Quality
923225490,Mitchel,1Fam 1Story Class 20,1Story,1968,5,6,130000,9858,874,3,1.0,5,1.0,288.0,1,0,1,510.0,1,0,0,1,TA,TA,TA,TA,6,100,"Mitchel, 1Story, central air, garage, basement, deck",Medium Quality
923226270,MeadowV,Twnhs SFoyer Class 180,SFoyer,1970,4,8,86000,1526,630,1,1.0,3,1.0,286.0,1,0,1,515.0,0,0,0,0,Gd,TA,TA,TA,4,100,"MeadowV, SFoyer, central air, garage, basement",Low Quality
923227080,Mitchel,1Fam 1Story Class 20,1Story,1969,5,5,160000,13383,1404,3,2.0,7,2.0,504.0,1,1,1,594.0,0,1,0,0,TA,TA,Ex,TA,6,100,"Mitchel, 1Story, central air, garage, basement, fireplace, porch",Medium Quality
923228110,MeadowV,TwnhsE SFoyer Class 180,SFoyer,1970,4,4,80000,1477,630,1,1.0,3,1.0,286.0,1,0,1,509.0,0,0,0,0,TA,TA,TA,TA,4,100,"MeadowV, SFoyer, central air, garage, basement",Low Quality
